,Unnamed: 0,artist_uri,genres
7117,7117,4nCzT3o7lMgCWBcmdwCMsT,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal', 'pop rock']"
7118,7118,2sil8z5kiy4r76CRTXxBCA,"['neo mellow', 'permanent wave', 'pop rock']"
7119,7119,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
7120,7120,5aMmmNxw4vgpc5XC6hK0zp,"['neo mellow', 'pop rock']"
7121,7121,0cQbJU1aAzvbEmTuljWLlF,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']"
7122,7122,0HCeK90YUyjWi0utTPYXw1,"['r&b', 'hip pop', 'urban contemporary']"
7123,7123,7qG3b048QCHVRO5Pv1T5lw,"['latin', 'pop', 'dance pop', 'latin pop', 'mexican pop']"
7124,7124,2gBjLmx6zQnFGQJCAQpRgw,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'pop rap', 'urban contemporary', 'southern hip hop', 'st louis rap']"
7125,7125,3UVRliakQfa1pMWIsNuiZ8,"['r&b', 'contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7126,7126,7iMvwE8qANp3aIfAGKEAwS,"['rap', 'trap', 'battle rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'harlem hip hop', 'southern hip hop', 'east coast hip hop']"
7127,7127,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
7128,7128,4S9EykWXhStSc15wEx8QFK,"['canadian pop', 'dance pop']"
7129,7129,0urTpYCsixqZwgNTkPJOJ4,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary']"
7130,7130,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
7131,7131,0AunegKKH2ys98aLxq8G1A,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
7132,7132,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
7133,7133,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
7134,7134,5NDMothbpdpq2xHqSjrrWn,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7135,7135,2bA6fzP0lMAQ4kz6CF61w8,"['country', 'contemporary country', 'country road', 'oklahoma country']"
7136,7136,51d3rUlLuMh7EW09aMe7yj,"['r&b', 'boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary']"
7137,7137,6x9fdTmlcJVJtChlLgT1G3,"['country', 'country road']"
7138,7138,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7139,7139,4TKTii6gnOnUXQHyuo9JaD,"['lilith', 'rock', 'mellow gold', 'permanent wave', 'pop rock', 'new wave pop']"
7140,7140,3CtgjasLNN3Ym8SHm5JuJn,['karaoke']
7141,7141,6deZN1bslXzeGvOLaLMOIF,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal']"
7142,7142,5vngPClqofybhPERIqQMYd,"['country', 'contemporary country', 'country road', 'country rock']"
7143,7143,05oH07COxkXKIMt6mIPRee,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
7144,7144,4RVnAU35WRWra6OZ3CbbMA,"['electropop', 'eurodance', 'europop', 'pop', 'australian dance', 'australian pop', 'dance pop', 'new wave pop']"
7145,7145,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
7146,7146,20qISvAhX20dpIbOOzGK3q,"['rap', 'gangster rap', 'hip hop', 'conscious hip hop', 'hardcore hip hop', 'queens hip hop', 'east coast hip hop']"
7147,7147,1efrXlPhLKv7PvgUxVcqIS,"['country', 'alberta country', 'canadian country', 'contemporary country', 'country road', 'canadian contemporary country', 'modern country rock']"
7148,7148,51d3rUlLuMh7EW09aMe7yj,"['r&b', 'boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary']"
7149,7149,7qG3b048QCHVRO5Pv1T5lw,"['latin', 'pop', 'dance pop', 'latin pop', 'mexican pop']"
7150,7150,3tCxM1rTj2qUXsiQZxvt2I,"['gangster rap', 'pop rap', 'dirty south rap', 'southern hip hop']"
7151,7151,1XhhO2dTs2fKyhILj0aam6,"['country', 'contemporary country', 'country road', 'modern country rock']"
7152,7152,6AEIKVwB27miPI3uJxM4Dw,['progressive bluegrass']
7153,7153,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
7154,7154,2M4Yt7oKGoYd0wqU44k4i2,"['country', 'contemporary country', 'country road', 'country rock', 'outlaw country']"
7155,7155,4Otx4bRLSfpah5kX8hdgDC,"['rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'new jersey rap', 'east coast hip hop']"
7156,7156,4jWGfUCFeTu5e0wprRhHXR,"['crunk', 'rap', 'trap', 'gangster rap', 'hip hop', 'pop rap', 'dirty south rap', 'new orleans rap', 'southern hip hop']"
7157,7157,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
7158,7158,7Gf3LSwa5hh8Cjo60WhVjC,"['r&b', 'high vibe', 'neo soul', 'urban contemporary']"
7159,7159,44PA0rCQXikgOWbfY7Fq7m,"['crunk', 'rap', 'trap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
7160,7160,7liFhc0PDIx8etigqd2WhW,"['r&b', 'contemporary r&b', 'neo soul', 'urban contemporary']"
7161,7161,3P33qFNGBVXl86yQYWspFj,"['country', 'contemporary country', 'country dawn', 'country road']"
7162,7162,5KDIH2gF0VpelTqyQS7udb,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'pop rock', 'rap rock']"
7163,7163,6ogn9necmbUdCppmNnGOdi,"['lilith', 'singer-songwriter', 'canadian pop', 'canadian singer-songwriter', 'pop rock']"
7164,7164,6KO6G41BBLTDNYOLefWTMU,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
7165,7165,0SwVn4s8PdhY9XQhi9SetC,"['country', 'alberta country', 'canadian country', 'country dawn']"
7166,7166,1d6dwipPrsFSJVmFTTdFSS,"['latin', 'dance pop', 'latin pop', 'mexican pop', 'latin arena pop']"
7167,7167,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
7168,7168,7fJYw1vK9yWb8o51I8qHin,['alternative metal']
7169,7169,37W8SKV5Vc8lcGtdyWCA5m,"['country', 'contemporary country', 'country road', 'country rock', 'modern country rock']"
7170,7170,3DiDSECUqqY1AuBP8qtaIa,"['pop', 'r&b', 'hip pop', 'neo soul', 'urban contemporary']"
7171,7171,0tCtGc5vt29zFZp6KXzN50,"['rap', 'trap', 'battle rap', 'gangster rap', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
7172,7172,1zhIzONVRlTfD1VQRauHMl,"['country', 'contemporary country', 'country road', 'modern country rock']"
7173,7173,5eAWCfyUhZtHHtBdNk56l1,"['rock', 'alternative metal', 'nu metal', 'rap metal']"
7174,7174,2IkHcHKErbWa0TA14yHkbl,['big beat']
7175,7175,3zTOe1BtyTkwNvYZOxXktX,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
7176,7176,2AOt5htsbtyaHd5Eq3kl3j,"['funk', 'r&b', 'soul', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7177,7177,6roFdX1y5BYSbp60OTJWMd,"['country', 'contemporary country', 'country road']"
7178,7178,5KNqYrivNgVCHBssEUSu5B,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7179,7179,2MqhkhX4npxDZ62ObR5ELO,"['post-grunge', 'rock', 'alternative metal', 'funk metal', 'nu metal', 'pop rock']"
7180,7180,0KWcq2E8ejxp78jdfpCd4K,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
7181,7181,2hWr3AjjKOCVmWcwvuT4uM,"['r&b', 'soul', 'neo soul', 'urban contemporary']"
7182,7182,7IGC89BUqUzXHFocEqcoow,['deep contemporary country']
7183,7183,7352aRY2mqSxBZwzUb6LmA,"['r&b', 'rap', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'southern hip hop']"
7184,7184,19KwjzvIL92r29IINtlPNP,"['rap', 'trap', 'gangster rap', 'hip hop', 'houston rap', 'conscious hip hop', 'dirty south rap', 'hardcore hip hop', 'southern hip hop']"
7185,7185,0OVgSCgWfc1ELQdiQbWlru,"['sevdah', 'montenegrin pop', 'narodna muzika', 'turbo folk']"
7186,7186,4mVpYIVAOE8sEdYuL8HDpd,"['dancehall', 'jamaican dancehall', 'old school dancehall']"
7187,7187,05oH07COxkXKIMt6mIPRee,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
7188,7188,0uPJNqmDRzjZJZXXG6HDtt,"['canadian pop', 'neo soul']"
7189,7189,26dSoYclwsYLMAKD3tpOr4,"['pop', 'dance pop', 'post-teen pop']"
7190,7190,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']"
7191,7191,5eAWCfyUhZtHHtBdNk56l1,"['rock', 'alternative metal', 'nu metal', 'rap metal']"
7192,7192,6DwFwtsHLMGyXmry54SNPZ,[]
7193,7193,4Js9eYwAf9rypNtV8pNSw9,"['crunk', 'gangster rap', 'hip pop', 'pop rap', 'dirty south rap', 'southern hip hop', 'north carolina hip hop']"
7194,7194,3J16YwU6nMj1NbGi7LpZNv,['karaoke']
7195,7195,6RnUwB5FnD60Cfd2SlWnyi,[]
7196,7196,3Isy6kedDrgPYoTS1dazA9,"['dancehall', 'pop', 'dance pop', 'pop rap']"
7197,7197,68fDJuObatoaqeQflMJ25a,[]
7198,7198,7eVbT3G1ggf2sz6s7ZV0Ap,['turntablism']
7199,7199,35cUY12rro5eHqoS1bsg8b,[]
7200,7200,5rkVyNGXEgeUqKkB5ccK83,"['r&b', 'dance pop', 'hip hop', 'hip pop', 'urban contemporary']"
7201,7201,3JoDcjZtpq0ccldFgYmeAB,['karaoke']
7202,7202,3ScY9CQxNLQei8Umvpx5g6,"['rap', 'trap', 'gangster rap', 'hip hop', 'pop rap', 'bronx hip hop', 'hardcore hip hop', 'east coast hip hop']"
7203,7203,23zg3TcAtWQy7J6upgbUnj,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'urban contemporary', 'atl hip hop', 'south carolina hip hop']"
7204,7204,5ILrArfIV0tMURcHJN8Q07,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
7205,7205,5rScKX1Sh1U67meeUyTGwk,"['lilith', 'candy pop', 'dance pop', 'neo mellow', 'pop rock', 'post-teen pop']"
7206,7206,3dXaa6jwM7B52GZpaJEIr5,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'rap rock']"
7207,7207,3Ayl7mCk0nScecqOzvNp6s,"['emo', 'rock', 'alternative rock', 'modern rock', 'pop punk', 'pop rock', 'modern power pop']"
7208,7208,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
7209,7209,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
7210,7210,2gBjLmx6zQnFGQJCAQpRgw,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'pop rap', 'urban contemporary', 'southern hip hop', 'st louis rap']"
7211,7211,1XkoF8ryArs86LZvFOkbyr,"['r&b', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
7212,7212,0HCeK90YUyjWi0utTPYXw1,"['r&b', 'hip pop', 'urban contemporary']"
7213,7213,0EmeFodog0BfCgMzAIvKQp,"['latin', 'pop', 'colombian pop', 'dance pop', 'latin pop']"
7214,7214,1YfEcTuGvBQ8xSD1f53UnK,"['rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'east coast hip hop']"
7215,7215,0cQbJU1aAzvbEmTuljWLlF,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']"
7216,7216,4nCzT3o7lMgCWBcmdwCMsT,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal', 'pop rock']"
7217,7217,2sil8z5kiy4r76CRTXxBCA,"['neo mellow', 'permanent wave', 'pop rock']"
7218,7218,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
7219,7219,6XyY86QOPPrYVGvF9ch6wz,"['post-grunge', 'alternative metal', 'nu metal', 'rap metal']"
7220,7220,5aMmmNxw4vgpc5XC6hK0zp,"['neo mellow', 'pop rock']"
7221,7221,7iMvwE8qANp3aIfAGKEAwS,"['rap', 'trap', 'battle rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'harlem hip hop', 'southern hip hop', 'east coast hip hop']"
7222,7222,6deZN1bslXzeGvOLaLMOIF,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal']"
7223,7223,3UVRliakQfa1pMWIsNuiZ8,"['r&b', 'contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7224,7224,6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop', 'post-teen pop']"
7225,7225,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
7226,7226,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
7227,7227,6zDBeei6hHRiZdAJ6zoTCo,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
7228,7228,0urTpYCsixqZwgNTkPJOJ4,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'pop rap', 'urban contemporary']"
7229,7229,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
7230,7230,7qG3b048QCHVRO5Pv1T5lw,"['latin', 'pop', 'dance pop', 'latin pop', 'mexican pop']"
7231,7231,0AunegKKH2ys98aLxq8G1A,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
7232,7232,4S9EykWXhStSc15wEx8QFK,"['canadian pop', 'dance pop']"
7233,7233,4TKTii6gnOnUXQHyuo9JaD,"['lilith', 'rock', 'mellow gold', 'permanent wave', 'pop rock', 'new wave pop']"
7234,7234,6x9fdTmlcJVJtChlLgT1G3,"['country', 'country road']"
7235,7235,5vngPClqofybhPERIqQMYd,"['country', 'contemporary country', 'country road', 'country rock']"
7236,7236,05oH07COxkXKIMt6mIPRee,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
7237,7237,2bA6fzP0lMAQ4kz6CF61w8,"['country', 'contemporary country', 'country road', 'oklahoma country']"
7238,7238,3CtgjasLNN3Ym8SHm5JuJn,['karaoke']
7239,7239,3ipn9JLAPI5GUEo4y4jcoi,"['rap', 'trap', 'dance pop', 'hip hop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
7240,7240,51d3rUlLuMh7EW09aMe7yj,"['r&b', 'boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary']"
7241,7241,4sbB4Yy6Qig51pKCIKSLw3,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7242,7242,20qISvAhX20dpIbOOzGK3q,"['rap', 'gangster rap', 'hip hop', 'conscious hip hop', 'hardcore hip hop', 'queens hip hop', 'east coast hip hop']"
7243,7243,51d3rUlLuMh7EW09aMe7yj,"['r&b', 'boy band', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary']"
7244,7244,6deZN1bslXzeGvOLaLMOIF,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal']"
7245,7245,1efrXlPhLKv7PvgUxVcqIS,"['country', 'alberta country', 'canadian country', 'contemporary country', 'country road', 'canadian contemporary country', 'modern country rock']"
7246,7246,5NDMothbpdpq2xHqSjrrWn,"['r&b', 'contemporary r&b', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7247,7247,7fJYw1vK9yWb8o51I8qHin,['alternative metal']
7248,7248,4jWGfUCFeTu5e0wprRhHXR,"['crunk', 'rap', 'trap', 'gangster rap', 'hip hop', 'pop rap', 'dirty south rap', 'new orleans rap', 'southern hip hop']"
7249,7249,6AEIKVwB27miPI3uJxM4Dw,['progressive bluegrass']
7250,7250,3tCxM1rTj2qUXsiQZxvt2I,"['gangster rap', 'pop rap', 'dirty south rap', 'southern hip hop']"
7251,7251,4RVnAU35WRWra6OZ3CbbMA,"['electropop', 'eurodance', 'europop', 'pop', 'australian dance', 'australian pop', 'dance pop', 'new wave pop']"
7252,7252,4Otx4bRLSfpah5kX8hdgDC,"['rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'new jersey rap', 'east coast hip hop']"
7253,7253,1XhhO2dTs2fKyhILj0aam6,"['country', 'contemporary country', 'country road', 'modern country rock']"
7254,7254,2IkHcHKErbWa0TA14yHkbl,['big beat']
7255,7255,44PA0rCQXikgOWbfY7Fq7m,"['crunk', 'rap', 'trap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'atl hip hop', 'dirty south rap', 'southern hip hop', 'old school atlanta hip hop']"
7256,7256,5KNqYrivNgVCHBssEUSu5B,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7257,7257,0SwVn4s8PdhY9XQhi9SetC,"['country', 'alberta country', 'canadian country', 'country dawn']"
7258,7258,1d6dwipPrsFSJVmFTTdFSS,"['latin', 'dance pop', 'latin pop', 'mexican pop', 'latin arena pop']"
7259,7259,7liFhc0PDIx8etigqd2WhW,"['r&b', 'contemporary r&b', 'neo soul', 'urban contemporary']"
7260,7260,2M4Yt7oKGoYd0wqU44k4i2,"['country', 'contemporary country', 'country road', 'country rock', 'outlaw country']"
7261,7261,2JyWXPbkqI5ZJa3gwqVa0c,"['r&b', 'british soul', 'dance pop', 'pop rap', 'urban contemporary']"
7262,7262,3qbnxnvUqR14MJ9g8QwZJK,"['country', 'contemporary country', 'country road']"
7263,7263,3zTOe1BtyTkwNvYZOxXktX,"['r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
7264,7264,37W8SKV5Vc8lcGtdyWCA5m,"['country', 'contemporary country', 'country road', 'country rock', 'modern country rock']"
7265,7265,7Gf3LSwa5hh8Cjo60WhVjC,"['r&b', 'high vibe', 'neo soul', 'urban contemporary']"
7266,7266,3grHWM9bx2E9vwJCdlRv9O,"['country', 'contemporary country', 'country road']"
7267,7267,6KO6G41BBLTDNYOLefWTMU,"['alternative metal', 'funk metal', 'nu metal', 'rap metal', 'rap rock']"
7268,7268,5KDIH2gF0VpelTqyQS7udb,"['post-grunge', 'rock', 'alternative metal', 'nu metal', 'pop rock', 'rap rock']"
7269,7269,3P33qFNGBVXl86yQYWspFj,"['country', 'contemporary country', 'country dawn', 'country road']"
7270,7270,5eAWCfyUhZtHHtBdNk56l1,"['rock', 'alternative metal', 'nu metal', 'rap metal']"
7271,7271,3RNrq3jvMZxD9ZyoOZbQOD,"['rock', 'alternative metal', 'funk metal', 'nu metal', 'rap metal']"
7272,7272,6ogn9necmbUdCppmNnGOdi,"['lilith', 'singer-songwriter', 'canadian pop', 'canadian singer-songwriter', 'pop rock']"
7273,7273,5CSbKdrAQne1Jaen7pMkPF,"['latin', 'latin pop', 'latin arena pop']"
7274,7274,0XKOBt59crntr7HQXXO8Yz,"['country', 'contemporary country', 'country road', 'country rock']"
7275,7275,3dXaa6jwM7B52GZpaJEIr5,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'rap rock']"
7276,7276,3DiDSECUqqY1AuBP8qtaIa,"['pop', 'r&b', 'hip pop', 'neo soul', 'urban contemporary']"
7277,7277,0a1gHP0HAqALbEyxaD5Ngn,"['country', 'contemporary country', 'country road']"
7278,7278,1zhIzONVRlTfD1VQRauHMl,"['country', 'contemporary country', 'country road', 'modern country rock']"
7279,7279,2AOt5htsbtyaHd5Eq3kl3j,"['funk', 'r&b', 'soul', 'contemporary r&b', 'hip pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7280,7280,4GMgdB3vwbBOc42hbXEi9p,"['hip pop', 'hardcore hip hop', 'queens hip hop']"
7281,7281,2hWr3AjjKOCVmWcwvuT4uM,"['r&b', 'soul', 'neo soul', 'urban contemporary']"
7282,7282,3q7isf09BuwXLyR2khBs60,"['hip pop', 'trap queen']"
7283,7283,0tCtGc5vt29zFZp6KXzN50,"['rap', 'trap', 'battle rap', 'gangster rap', 'hip hop', 'hip pop', 'philly rap', 'pop rap', 'hardcore hip hop', 'southern hip hop', 'east coast hip hop']"
7284,7284,19KwjzvIL92r29IINtlPNP,"['rap', 'trap', 'gangster rap', 'hip hop', 'houston rap', 'conscious hip hop', 'dirty south rap', 'hardcore hip hop', 'southern hip hop']"
7285,7285,2MqhkhX4npxDZ62ObR5ELO,"['post-grunge', 'rock', 'alternative metal', 'funk metal', 'nu metal', 'pop rock']"
7286,7286,6roFdX1y5BYSbp60OTJWMd,"['country', 'contemporary country', 'country road']"
7287,7287,20s0P9QLxGqKuCsGwFsp7w,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip pop', 'urban contemporary']"
7288,7288,0uPJNqmDRzjZJZXXG6HDtt,"['canadian pop', 'neo soul']"
7289,7289,7IGC89BUqUzXHFocEqcoow,['deep contemporary country']
7290,7290,4mVpYIVAOE8sEdYuL8HDpd,"['dancehall', 'jamaican dancehall', 'old school dancehall']"
7291,7291,0OVgSCgWfc1ELQdiQbWlru,"['sevdah', 'montenegrin pop', 'narodna muzika', 'turbo folk']"
7292,7292,7352aRY2mqSxBZwzUb6LmA,"['r&b', 'rap', 'dance pop', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'southern hip hop']"
7293,7293,05oH07COxkXKIMt6mIPRee,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'urban contemporary']"
7294,7294,25IG9fa7cbdmCIy3OnuH57,"['country', 'country dawn']"
7295,7295,0xL0ZB2mnlEi7gga3EMAbe,['karaoke']
7296,7296,3Isy6kedDrgPYoTS1dazA9,"['dancehall', 'pop', 'dance pop', 'pop rap']"
7297,7297,2J257euzcjnDLipsyJH3F2,"['rap', 'trap', 'gangster rap', 'hip hop', 'alternative hip hop', 'hardcore hip hop', 'southern hip hop', 'virginia hip hop']"
7298,7298,26dSoYclwsYLMAKD3tpOr4,"['pop', 'dance pop', 'post-teen pop']"
7299,7299,68fDJuObatoaqeQflMJ25a,[]
7300,7300,5rkVyNGXEgeUqKkB5ccK83,"['r&b', 'dance pop', 'hip hop', 'hip pop', 'urban contemporary']"
7301,7301,3JoDcjZtpq0ccldFgYmeAB,['karaoke']
7302,7302,3ScY9CQxNLQei8Umvpx5g6,"['rap', 'trap', 'gangster rap', 'hip hop', 'pop rap', 'bronx hip hop', 'hardcore hip hop', 'east coast hip hop']"
7303,7303,23zg3TcAtWQy7J6upgbUnj,"['pop', 'r&b', 'contemporary r&b', 'dance pop', 'urban contemporary', 'atl hip hop', 'south carolina hip hop']"
7304,7304,5ILrArfIV0tMURcHJN8Q07,"['lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']"
7305,7305,7dGJo4pcD2V6oG8kP0tJRR,"['rap', 'hip hop', 'detroit hip hop']"
7306,7306,2gBjLmx6zQnFGQJCAQpRgw,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'pop rap', 'urban contemporary', 'southern hip hop', 'st louis rap']"
7307,7307,3Ayl7mCk0nScecqOzvNp6s,"['emo', 'rock', 'alternative rock', 'modern rock', 'pop punk', 'pop rock', 'modern power pop']"
7308,7308,5rScKX1Sh1U67meeUyTGwk,"['lilith', 'candy pop', 'dance pop', 'neo mellow', 'pop rock', 'post-teen pop']"
7309,7309,3dXaa6jwM7B52GZpaJEIr5,"['post-grunge', 'rock', 'alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'rap rock']"
7310,7310,0HCeK90YUyjWi0utTPYXw1,"['r&b', 'hip pop', 'urban contemporary']"
7311,7311,1XkoF8ryArs86LZvFOkbyr,"['r&b', 'dance pop', 'hip pop', 'neo soul', 'urban contemporary']"
7312,7312,1KCSPY1glIKqW2TotWuXOR,"['pop', 'dance pop']"
7313,7313,7iMvwE8qANp3aIfAGKEAwS,"['rap', 'trap', 'battle rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'harlem hip hop', 'southern hip hop', 'east coast hip hop']"
7314,7314,4nCzT3o7lMgCWBcmdwCMsT,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal', 'pop rock']"
7315,7315,0cQbJU1aAzvbEmTuljWLlF,"['alternative rock', 'dance pop', 'dance rock', 'permanent wave', 'pop rock']"
7316,7316,0EmeFodog0BfCgMzAIvKQp,"['latin', 'pop', 'colombian pop', 'dance pop', 'latin pop']"
7317,7317,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
7318,7318,1YfEcTuGvBQ8xSD1f53UnK,"['rap', 'hip hop', 'hip pop', 'pop rap', 'hardcore hip hop', 'east coast hip hop']"
7319,7319,3UVRliakQfa1pMWIsNuiZ8,"['r&b', 'contemporary r&b', 'dance pop', 'neo soul', 'quiet storm', 'urban contemporary']"
7320,7320,5aMmmNxw4vgpc5XC6hK0zp,"['neo mellow', 'pop rock']"
7321,7321,2DlGxzQSjYe5N6G9nkYghR,"['pop', 'dance pop', 'pop rap', 'urban contemporary']"
7322,7322,6XyY86QOPPrYVGvF9ch6wz,"['post-grunge', 'alternative metal', 'nu metal', 'rap metal']"
7323,7323,2sil8z5kiy4r76CRTXxBCA,"['neo mellow', 'permanent wave', 'pop rock']"
7324,7324,1J2VVASYAamtQ3Bt8wGgA6,"['rap', 'dance pop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'urban contemporary', 'queens hip hop', 'east coast hip hop']"
7325,7325,6deZN1bslXzeGvOLaLMOIF,"['post-grunge', 'alternative metal', 'canadian rock', 'nu metal']"
7326,7326,0AunegKKH2ys98aLxq8G1A,"['r&b', 'contemporary r&b', 'hip pop', 'neo soul', 'pop r&b', 'urban contemporary']"
7327,7327,7fJYw1vK9yWb8o51I8qHin,['alternative metal']
7328,7328,4mxWe1mtYIYfP040G38yvS,"['country', 'contemporary country', 'country road']"
7329,7329,6Ff53KvcvAj5U7Z1vojB5o,"['boy band', 'dance pop', 'post-teen pop']"
